userId,title,rating
531,Jurassic Park,3.0
532,Jurassic Park,4.0
533,Jurassic Park,4.0
534,Jurassic Park,3.0
535,Jurassic Park,4.0
537,Jurassic Park,3.0
544,Jurassic Park,4.0
547,Jurassic Park,3.0
548,Jurassic Park,4.0
550,Jurassic Park,4.0
551,Jurassic Park,3.0
552,Jurassic Park,2.0
555,Jurassic Park,3.0
556,Jurassic Park,5.0
560,Jurassic Park,4.0
561,Jurassic Park,4.0
562,Jurassic Park,5.0
564,Jurassic Park,5.0
565,Jurassic Park,4.0
568,Jurassic Park,5.0
573,Jurassic Park,3.0
574,Jurassic Park,3.5
576,Jurassic Park,4.0
577,Jurassic Park,4.0
580,Jurassic Park,3.0
585,Jurassic Park,3.0
586,Jurassic Park,5.0
588,Jurassic Park,3.0
589,Jurassic Park,5.0
590,Jurassic Park,4.0
592,Jurassic Park,4.0
593,Jurassic Park,3.0
596,Jurassic Park,4.0
597,Jurassic Park,4.0
602,Jurassic Park,4.0
603,Jurassic Park,5.0
605,Jurassic Park,3.0
607,Jurassic Park,3.0
615,Jurassic Park,4.0
617,Jurassic Park,3.0
623,Jurassic Park,4.0
624,Jurassic Park,3.0
627,Jurassic Park,2.5
629,Jurassic Park,2.0
632,Jurassic Park,4.5
633,Jurassic Park,3.0
641,Jurassic Park,4.0
646,Jurassic Park,4.0
648,Jurassic Park,2.0
649,Jurassic Park,4.0
654,Jurassic Park,4.5
659,Jurassic Park,4.0
660,Jurassic Park,3.0
662,Jurassic Park,3.0
663,Jurassic Park,3.5
664,Jurassic Park,3.5
666,Jurassic Park,4.0
667,Jurassic Park,4.0
669,Jurassic Park,3.0
2,Last Action Hero,3.0
15,Last Action Hero,0.5
19,Last Action Hero,1.0
21,Last Action Hero,3.0
22,Last Action Hero,2.5
23,Last Action Hero,3.0
30,Last Action Hero,4.0
73,Last Action Hero,3.0
85,Last Action Hero,3.0
92,Last Action Hero,3.0
110,Last Action Hero,4.0
134,Last Action Hero,2.0
156,Last Action Hero,3.5
157,Last Action Hero,2.5
161,Last Action Hero,3.0
165,Last Action Hero,3.5
168,Last Action Hero,2.0
182,Last Action Hero,3.0
184,Last Action Hero,2.0
188,Last Action Hero,4.0
195,Last Action Hero,2.0
239,Last Action Hero,3.0
243,Last Action Hero,3.0
254,Last Action Hero,3.0
285,Last Action Hero,2.0
288,Last Action Hero,4.0
302,Last Action Hero,3.0
311,Last Action Hero,2.0
312,Last Action Hero,2.0
344,Last Action Hero,2.0
346,Last Action Hero,5.0
353,Last Action Hero,2.0
358,Last Action Hero,2.0
384,Last Action Hero,4.0
396,Last Action Hero,3.0
440,Last Action Hero,4.0
457,Last Action Hero,1.5
461,Last Action Hero,2.0
468,Last Action Hero,2.5
480,Last Action Hero,4.0
496,Last Action Hero,3.0
516,Last Action Hero,3.0
518,Last Action Hero,3.0
522,Last Action Hero,2.5
562,Last Action Hero,3.0
564,Last Action Hero,4.0
589,Last Action Hero,3.0
590,Last Action Hero,4.0
593,Last Action Hero,3.0
596,Last Action Hero,3.5
607,Last Action Hero,3.5
624,Last Action Hero,4.0
654,Last Action Hero,2.0
2,Much Ado About Nothing,3.0
9,Much Ado About Nothing,4.0
20,Much Ado About Nothing,5.0
23,Much Ado About Nothing,4.5
57,Much Ado About Nothing,5.0
73,Much Ado About Nothing,3.5
86,Much Ado About Nothing,4.0
88,Much Ado About Nothing,4.0
92,Much Ado About Nothing,4.0
99,Much Ado About Nothing,3.0
105,Much Ado About Nothing,2.5
111,Much Ado About Nothing,4.0
121,Much Ado About Nothing,5.0
122,Much Ado About Nothing,4.0
126,Much Ado About Nothing,4.0
130,Much Ado About Nothing,4.0
159,Much Ado About Nothing,3.5
177,Much Ado About Nothing,5.0
212,Much Ado About Nothing,3.0
239,Much Ado About Nothing,5.0
254,Much Ado About Nothing,3.0
288,Much Ado About Nothing,3.0
293,Much Ado About Nothing,4.0
294,Much Ado About Nothing,5.0
315,Much Ado About Nothing,4.0
330,Much Ado About Nothing,4.0
344,Much Ado About Nothing,5.0
354,Much Ado About Nothing,5.0
391,Much Ado About Nothing,4.0
393,Much Ado About Nothing,4.0
396,Much Ado About Nothing,5.0
420,Much Ado About Nothing,4.0
430,Much Ado About Nothing,1.5
431,Much Ado About Nothing,5.0
434,Much Ado About Nothing,4.0
460,Much Ado About Nothing,5.0
461,Much Ado About Nothing,3.0
466,Much Ado About Nothing,5.0
468,Much Ado About Nothing,3.0
472,Much Ado About Nothing,2.0
487,Much Ado About Nothing,5.0
493,Much Ado About Nothing,2.0
500,Much Ado About Nothing,3.5
509,Much Ado About Nothing,3.0
514,Much Ado About Nothing,3.0
529,Much Ado About Nothing,4.0
537,Much Ado About Nothing,5.0
545,Much Ado About Nothing,4.0
548,Much Ado About Nothing,3.0
555,Much Ado About Nothing,3.0
559,Much Ado About Nothing,5.0
564,Much Ado About Nothing,3.0
575,Much Ado About Nothing,5.0
577,Much Ado About Nothing,5.0
593,Much Ado About Nothing,5.0
597,Much Ado About Nothing,4.0
602,Much Ado About Nothing,5.0
649,Much Ado About Nothing,4.0
658,Much Ado About Nothing,5.0
659,Much Ado About Nothing,4.0
2,Mrs. Doubtfire,4.0
5,Mrs. Doubtfire,4.5
7,Mrs. Doubtfire,3.0
15,Mrs. Doubtfire,3.0
19,Mrs. Doubtfire,3.0
20,Mrs. Doubtfire,3.0
26,Mrs. Doubtfire,1.0
30,Mrs. Doubtfire,4.0
43,Mrs. Doubtfire,3.0
61,Mrs. Doubtfire,4.0
68,Mrs. Doubtfire,4.0
69,Mrs. Doubtfire,3.5
73,Mrs. Doubtfire,3.5
77,Mrs. Doubtfire,3.0
78,Mrs. Doubtfire,4.0
85,Mrs. Doubtfire,4.0
86,Mrs. Doubtfire,3.0
88,Mrs. Doubtfire,2.5
89,Mrs. Doubtfire,5.0
92,Mrs. Doubtfire,3.0
105,Mrs. Doubtfire,3.0
108,Mrs. Doubtfire,5.0
110,Mrs. Doubtfire,4.0
120,Mrs. Doubtfire,3.0
126,Mrs. Doubtfire,4.0
127,Mrs. Doubtfire,5.0
130,Mrs. Doubtfire,3.5
134,Mrs. Doubtfire,4.0
136,Mrs. Doubtfire,3.5
144,Mrs. Doubtfire,3.0
145,Mrs. Doubtfire,5.0
150,Mrs. Doubtfire,1.5
151,Mrs. Doubtfire,4.0
152,Mrs. Doubtfire,2.5
159,Mrs. Doubtfire,2.0
161,Mrs. Doubtfire,4.0
165,Mrs. Doubtfire,3.0
168,Mrs. Doubtfire,3.0
182,Mrs. Doubtfire,5.0
184,Mrs. Doubtfire,4.0
187,Mrs. Doubtfire,3.5
188,Mrs. Doubtfire,5.0
192,Mrs. Doubtfire,4.0
194,Mrs. Doubtfire,3.0
200,Mrs. Doubtfire,4.0
212,Mrs. Doubtfire,2.5
213,Mrs. Doubtfire,2.0
219,Mrs. Doubtfire,4.0
220,Mrs. Doubtfire,3.0
232,Mrs. Doubtfire,4.0
234,Mrs. Doubtfire,4.0
235,Mrs. Doubtfire,4.5
236,Mrs. Doubtfire,2.5
239,Mrs. Doubtfire,4.0
240,Mrs. Doubtfire,4.0
241,Mrs. Doubtfire,3.0
243,Mrs. Doubtfire,3.5
247,Mrs. Doubtfire,3.0
249,Mrs. Doubtfire,5.0
253,Mrs. Doubtfire,3.5
254,Mrs. Doubtfire,4.0
262,Mrs. Doubtfire,3.5
266,Mrs. Doubtfire,3.0
268,Mrs. Doubtfire,3.0
275,Mrs. Doubtfire,5.0
279,Mrs. Doubtfire,3.0
282,Mrs. Doubtfire,3.5
285,Mrs. Doubtfire,4.0
288,Mrs. Doubtfire,3.0
292,Mrs. Doubtfire,3.5
294,Mrs. Doubtfire,4.0
295,Mrs. Doubtfire,4.5
303,Mrs. Doubtfire,2.5
306,Mrs. Doubtfire,4.0
308,Mrs. Doubtfire,2.0
311,Mrs. Doubtfire,2.5
312,Mrs. Doubtfire,1.0
313,Mrs. Doubtfire,3.5
324,Mrs. Doubtfire,4.0
327,Mrs. Doubtfire,3.5
338,Mrs. Doubtfire,3.0
344,Mrs. Doubtfire,4.0
353,Mrs. Doubtfire,1.0
355,Mrs. Doubtfire,2.0
358,Mrs. Doubtfire,4.0
369,Mrs. Doubtfire,4.0
382,Mrs. Doubtfire,3.0
384,Mrs. Doubtfire,3.0
385,Mrs. Doubtfire,4.0
394,Mrs. Doubtfire,3.5
396,Mrs. Doubtfire,3.0
400,Mrs. Doubtfire,3.0
410,Mrs. Doubtfire,4.0
412,Mrs. Doubtfire,3.0
416,Mrs. Doubtfire,3.0
418,Mrs. Doubtfire,3.0
428,Mrs. Doubtfire,1.0
430,Mrs. Doubtfire,4.0
442,Mrs. Doubtfire,4.5
452,Mrs. Doubtfire,4.0
457,Mrs. Doubtfire,2.0
461,Mrs. Doubtfire,1.5
466,Mrs. Doubtfire,4.0
468,Mrs. Doubtfire,2.5
473,Mrs. Doubtfire,5.0
480,Mrs. Doubtfire,4.0
486,Mrs. Doubtfire,1.5
487,Mrs. Doubtfire,5.0
496,Mrs. Doubtfire,4.0
500,Mrs. Doubtfire,3.0
508,Mrs. Doubtfire,4.0
509,Mrs. Doubtfire,3.0
514,Mrs. Doubtfire,3.0
517,Mrs. Doubtfire,5.0
518,Mrs. Doubtfire,4.0
520,Mrs. Doubtfire,3.0
523,Mrs. Doubtfire,4.0
527,Mrs. Doubtfire,1.0
531,Mrs. Doubtfire,3.0
534,Mrs. Doubtfire,3.0
535,Mrs. Doubtfire,3.0
537,Mrs. Doubtfire,2.0
547,Mrs. Doubtfire,4.0
548,Mrs. Doubtfire,3.0
554,Mrs. Doubtfire,3.0
556,Mrs. Doubtfire,4.0
561,Mrs. Doubtfire,3.0
562,Mrs. Doubtfire,3.5
564,Mrs. Doubtfire,5.0
574,Mrs. Doubtfire,3.0
575,Mrs. Doubtfire,4.0
577,Mrs. Doubtfire,3.5
580,Mrs. Doubtfire,3.5
590,Mrs. Doubtfire,3.0
593,Mrs. Doubtfire,4.0
596,Mrs. Doubtfire,3.5
602,Mrs. Doubtfire,4.0
603,Mrs. Doubtfire,4.0
607,Mrs. Doubtfire,2.5
614,Mrs. Doubtfire,4.0
617,Mrs. Doubtfire,4.0
624,Mrs. Doubtfire,4.0
629,Mrs. Doubtfire,5.0
633,Mrs. Doubtfire,3.0
641,Mrs. Doubtfire,5.0
646,Mrs. Doubtfire,5.0
648,Mrs. Doubtfire,4.0
649,Mrs. Doubtfire,3.0
653,Mrs. Doubtfire,4.0
654,Mrs. Doubtfire,4.5
659,Mrs. Doubtfire,5.0
662,Mrs. Doubtfire,4.0
665,Mrs. Doubtfire,2.0
2,Philadelphia,4.0
15,Philadelphia,1.5
19,Philadelphia,3.0
23,Philadelphia,4.5
30,Philadelphia,5.0
36,Philadelphia,4.0
42,Philadelphia,3.5
73,Philadelphia,4.0
78,Philadelphia,4.0
85,Philadelphia,2.0
86,Philadelphia,3.0
88,Philadelphia,4.0
92,Philadelphia,3.0
93,Philadelphia,4.0
102,Philadelphia,2.0
105,Philadelphia,3.5
110,Philadelphia,4.0
111,Philadelphia,3.5
125,Philadelphia,4.0
130,Philadelphia,1.5
150,Philadelphia,2.5
156,Philadelphia,5.0
161,Philadelphia,4.0
165,Philadelphia,4.5
168,Philadelphia,3.0
182,Philadelphia,3.0
184,Philadelphia,3.0
188,Philadelphia,5.0
192,Philadelphia,4.0
212,Philadelphia,4.0
218,Philadelphia,3.0
240,Philadelphia,4.0
242,Philadelphia,5.0
249,Philadelphia,4.0
268,Philadelphia,3.5
282,Philadelphia,4.0
283,Philadelphia,4.5
288,Philadelphia,5.0
292,Philadelphia,3.5
303,Philadelphia,3.0
306,Philadelphia,4.0
308,Philadelphia,4.0
311,Philadelphia,2.0
330,Philadelphia,3.0
338,Philadelphia,4.0
342,Philadelphia,3.0
344,Philadelphia,4.0
355,Philadelphia,4.0
380,Philadelphia,4.0
385,Philadelphia,3.0
386,Philadelphia,4.0
388,Philadelphia,5.0
391,Philadelphia,2.0
396,Philadelphia,3.0
416,Philadelphia,4.0
419,Philadelphia,4.5
428,Philadelphia,3.0
434,Philadelphia,2.0
452,Philadelphia,5.0
461,Philadelphia,2.5
487,Philadelphia,5.0
508,Philadelphia,5.0
509,Philadelphia,3.0
516,Philadelphia,5.0
518,Philadelphia,5.0
522,Philadelphia,3.5
529,Philadelphia,3.5
535,Philadelphia,3.0
537,Philadelphia,5.0
547,Philadelphia,3.0
552,Philadelphia,3.0
564,Philadelphia,3.0
570,Philadelphia,5.0
580,Philadelphia,2.0
590,Philadelphia,3.0
593,Philadelphia,5.0
596,Philadelphia,3.5
602,Philadelphia,4.0
627,Philadelphia,3.5
633,Philadelphia,3.0
649,Philadelphia,4.0
658,Philadelphia,4.0
662,Philadelphia,4.0
665,Philadelphia,4.0
666,Philadelphia,4.0
667,Philadelphia,4.0
2,The Piano,4.0
15,The Piano,2.0
19,The Piano,4.0
21,The Piano,4.0
23,The Piano,4.5
30,The Piano,5.0
36,The Piano,4.0
50,The Piano,3.0
57,The Piano,5.0
67,The Piano,5.0
75,The Piano,0.5
81,The Piano,3.0
86,The Piano,5.0
88,The Piano,5.0
92,The Piano,1.0
99,The Piano,5.0
105,The Piano,4.0
109,The Piano,4.5
121,The Piano,4.0
128,The Piano,5.0
151,The Piano,3.0
161,The Piano,4.0
168,The Piano,3.0
172,The Piano,4.0
188,The Piano,3.0
212,The Piano,4.0
214,The Piano,4.0
215,The Piano,3.0
232,The Piano,4.0
241,The Piano,3.0
263,The Piano,3.5
281,The Piano,4.5
302,The Piano,5.0
303,The Piano,3.5
306,The Piano,4.0
312,The Piano,5.0
338,The Piano,4.0
342,The Piano,4.0
344,The Piano,3.0
348,The Piano,1.0
358,The Piano,4.0
369,The Piano,4.0
370,The Piano,4.0
385,The Piano,4.0
391,The Piano,5.0
399,The Piano,4.0
405,The Piano,5.0
407,The Piano,4.0
422,The Piano,5.0
434,The Piano,1.0
463,The Piano,3.0
492,The Piano,3.0
493,The Piano,4.0
505,The Piano,3.0
509,The Piano,3.0
510,The Piano,5.0
514,The Piano,5.0
518,The Piano,1.0
529,The Piano,3.0
533,The Piano,3.0
537,The Piano,5.0
538,The Piano,5.0
547,The Piano,1.0
548,The Piano,3.0
555,The Piano,4.0
564,The Piano,5.0
575,The Piano,3.0
587,The Piano,4.0
593,The Piano,5.0
595,The Piano,5.0
602,The Piano,4.0
608,The Piano,4.0
625,The Piano,3.5
649,The Piano,5.0
659,The Piano,4.0
662,The Piano,3.0
666,The Piano,3.0
667,The Piano,3.0
2,The Remains Of The Day,4.0
9,The Remains Of The Day,4.0
19,The Remains Of The Day,5.0
30,The Remains Of The Day,5.0
36,The Remains Of The Day,3.0
63,The Remains Of The Day,1.0
67,The Remains Of The Day,5.0
86,The Remains Of The Day,5.0
93,The Remains Of The Day,2.5
121,The Remains Of The Day,5.0
161,The Remains Of The Day,3.0
168,The Remains Of The Day,4.0
232,The Remains Of The Day,5.0
297,The Remains Of The Day,5.0
306,The Remains Of The Day,4.0
311,The Remains Of The Day,3.0
338,The Remains Of The Day,3.0
344,The Remains Of The Day,5.0
354,The Remains Of The Day,4.0
373,The Remains Of The Day,4.0
385,The Remains Of The Day,4.0
387,The Remains Of The Day,5.0
391,The Remains Of The Day,5.0
394,The Remains Of The Day,3.0
396,The Remains Of The Day,4.0
400,The Remains Of The Day,4.0
405,The Remains Of The Day,1.0
434,The Remains Of The Day,5.0
452,The Remains Of The Day,5.0
461,The Remains Of The Day,3.5
468,The Remains Of The Day,3.5
496,The Remains Of The Day,3.0
509,The Remains Of The Day,4.0
510,The Remains Of The Day,4.0
514,The Remains Of The Day,4.0
529,The Remains Of The Day,4.0
537,The Remains Of The Day,5.0
545,The Remains Of The Day,5.0
547,The Remains Of The Day,4.5
555,The Remains Of The Day,4.0
575,The Remains Of The Day,5.0
587,The Remains Of The Day,4.0
602,The Remains Of The Day,4.0
614,The Remains Of The Day,5.0
639,The Remains Of The Day,4.0
659,The Remains Of The Day,4.0
2,Schindler'S List,4.0
3,Schindler'S List,3.0
8,Schindler'S List,5.0
9,Schindler'S List,5.0
13,Schindler'S List,4.0
15,Schindler'S List,4.0
16,Schindler'S List,4.0
17,Schindler'S List,4.0
19,Schindler'S List,4.0
20,Schindler'S List,2.5
21,Schindler'S List,5.0
23,Schindler'S List,3.5
27,Schindler'S List,5.0
30,Schindler'S List,5.0
31,Schindler'S List,5.0
34,Schindler'S List,4.0
36,Schindler'S List,5.0
38,Schindler'S List,4.5
42,Schindler'S List,4.5
43,Schindler'S List,5.0
48,Schindler'S List,4.5
50,Schindler'S List,4.0
56,Schindler'S List,4.0
57,Schindler'S List,5.0
59,Schindler'S List,4.5
68,Schindler'S List,3.5
69,Schindler'S List,5.0
72,Schindler'S List,4.0
73,Schindler'S List,5.0
74,Schindler'S List,5.0
75,Schindler'S List,4.0
85,Schindler'S List,2.0
86,Schindler'S List,5.0
88,Schindler'S List,4.0
91,Schindler'S List,5.0
92,Schindler'S List,4.0
94,Schindler'S List,5.0
96,Schindler'S List,3.5
97,Schindler'S List,1.5
99,Schindler'S List,4.0
101,Schindler'S List,4.5
102,Schindler'S List,4.0
107,Schindler'S List,5.0
110,Schindler'S List,4.0
111,Schindler'S List,4.0
117,Schindler'S List,3.5
118,Schindler'S List,5.0
119,Schindler'S List,5.0
121,Schindler'S List,5.0
122,Schindler'S List,3.0
124,Schindler'S List,5.0
128,Schindler'S List,5.0
129,Schindler'S List,5.0
130,Schindler'S List,4.0
138,Schindler'S List,4.0
143,Schindler'S List,3.5
144,Schindler'S List,4.0
147,Schindler'S List,4.5
151,Schindler'S List,5.0
155,Schindler'S List,5.0
157,Schindler'S List,3.0
159,Schindler'S List,4.5
160,Schindler'S List,3.0
163,Schindler'S List,5.0
165,Schindler'S List,4.0
169,Schindler'S List,5.0
172,Schindler'S List,4.0
180,Schindler'S List,4.0
183,Schindler'S List,4.0
184,Schindler'S List,4.0
185,Schindler'S List,5.0
188,Schindler'S List,5.0
192,Schindler'S List,5.0
193,Schindler'S List,5.0
194,Schindler'S List,5.0
195,Schindler'S List,4.0
199,Schindler'S List,4.5
200,Schindler'S List,4.5
201,Schindler'S List,4.0
211,Schindler'S List,5.0
212,Schindler'S List,5.0
214,Schindler'S List,5.0
215,Schindler'S List,4.0
219,Schindler'S List,4.0
220,Schindler'S List,5.0
232,Schindler'S List,4.0
235,Schindler'S List,2.5
236,Schindler'S List,3.5
238,Schindler'S List,3.0
240,Schindler'S List,4.5
242,Schindler'S List,5.0
243,Schindler'S List,3.5
244,Schindler'S List,5.0
245,Schindler'S List,5.0
247,Schindler'S List,5.0
248,Schindler'S List,5.0
250,Schindler'S List,5.0
262,Schindler'S List,3.0
264,Schindler'S List,5.0
265,Schindler'S List,4.0
266,Schindler'S List,5.0
268,Schindler'S List,5.0
279,Schindler'S List,5.0
281,Schindler'S List,5.0
282,Schindler'S List,5.0
283,Schindler'S List,5.0
285,Schindler'S List,5.0
288,Schindler'S List,5.0
292,Schindler'S List,5.0
294,Schindler'S List,4.0
295,Schindler'S List,4.5
303,Schindler'S List,4.0
304,Schindler'S List,0.5
306,Schindler'S List,5.0
307,Schindler'S List,4.5
309,Schindler'S List,4.5
311,Schindler'S List,5.0
312,Schindler'S List,5.0
313,Schindler'S List,5.0
320,Schindler'S List,4.0
323,Schindler'S List,4.5
324,Schindler'S List,3.0
330,Schindler'S List,5.0
331,Schindler'S List,4.5
333,Schindler'S List,5.0
336,Schindler'S List,5.0
338,Schindler'S List,5.0
339,Schindler'S List,5.0
342,Schindler'S List,5.0
344,Schindler'S List,4.0
345,Schindler'S List,4.5
346,Schindler'S List,1.0
347,Schindler'S List,4.5
354,Schindler'S List,5.0
355,Schindler'S List,4.0
358,Schindler'S List,5.0
359,Schindler'S List,4.0
363,Schindler'S List,5.0
369,Schindler'S List,5.0
370,Schindler'S List,4.0
373,Schindler'S List,4.0
376,Schindler'S List,5.0
378,Schindler'S List,4.0
379,Schindler'S List,4.5
384,Schindler'S List,3.0
385,Schindler'S List,4.0
386,Schindler'S List,5.0
387,Schindler'S List,3.0
388,Schindler'S List,5.0
391,Schindler'S List,5.0
394,Schindler'S List,0.5
400,Schindler'S List,4.0
407,Schindler'S List,4.0
410,Schindler'S List,0.5
411,Schindler'S List,5.0
419,Schindler'S List,4.5
425,Schindler'S List,5.0
426,Schindler'S List,4.5
431,Schindler'S List,4.5
433,Schindler'S List,5.0
434,Schindler'S List,4.0
435,Schindler'S List,4.0
438,Schindler'S List,4.5
439,Schindler'S List,3.0
442,Schindler'S List,4.5
450,Schindler'S List,4.5
452,Schindler'S List,4.0
458,Schindler'S List,4.0
461,Schindler'S List,4.0
463,Schindler'S List,5.0
466,Schindler'S List,5.0
471,Schindler'S List,4.0
472,Schindler'S List,3.0
481,Schindler'S List,3.5
487,Schindler'S List,5.0
494,Schindler'S List,5.0
495,Schindler'S List,5.0
497,Schindler'S List,5.0
503,Schindler'S List,4.0
505,Schindler'S List,4.0
508,Schindler'S List,5.0
509,Schindler'S List,5.0
510,Schindler'S List,2.0
513,Schindler'S List,5.0
516,Schindler'S List,5.0
517,Schindler'S List,5.0
519,Schindler'S List,2.0
520,Schindler'S List,5.0
521,Schindler'S List,4.5
522,Schindler'S List,3.0
529,Schindler'S List,5.0
530,Schindler'S List,5.0
537,Schindler'S List,5.0
539,Schindler'S List,4.0
544,Schindler'S List,4.5
547,Schindler'S List,5.0
550,Schindler'S List,5.0
552,Schindler'S List,3.0
554,Schindler'S List,5.0
555,Schindler'S List,4.0
559,Schindler'S List,5.0
560,Schindler'S List,4.5
561,Schindler'S List,4.0
562,Schindler'S List,4.0
563,Schindler'S List,3.0
564,Schindler'S List,4.0
570,Schindler'S List,2.5
572,Schindler'S List,4.0
573,Schindler'S List,5.0
578,Schindler'S List,3.0
580,Schindler'S List,4.0
584,Schindler'S List,5.0
585,Schindler'S List,5.0
586,Schindler'S List,4.0
587,Schindler'S List,5.0
588,Schindler'S List,5.0
590,Schindler'S List,4.0
592,Schindler'S List,4.0
594,Schindler'S List,5.0
596,Schindler'S List,4.5
598,Schindler'S List,4.0
602,Schindler'S List,5.0
603,Schindler'S List,5.0
608,Schindler'S List,4.0
614,Schindler'S List,3.0
615,Schindler'S List,4.5
617,Schindler'S List,5.0
621,Schindler'S List,5.0
623,Schindler'S List,4.5
625,Schindler'S List,5.0
627,Schindler'S List,4.0
629,Schindler'S List,3.0
635,Schindler'S List,2.0
644,Schindler'S List,5.0
647,Schindler'S List,5.0
649,Schindler'S List,4.0
654,Schindler'S List,5.0
658,Schindler'S List,5.0
659,Schindler'S List,4.0
661,Schindler'S List,4.5
662,Schindler'S List,5.0
665,Schindler'S List,5.0
666,Schindler'S List,3.0
670,Schindler'S List,5.0
2,Sirens,4.0
19,Sirens,3.0
220,Sirens,1.0
232,Sirens,5.0
254,Sirens,3.0
391,Sirens,3.0
514,Sirens,1.0
547,Sirens,3.5
555,Sirens,3.0
564,Sirens,4.0
2,Sleepless In Seattle,3.0
7,Sleepless In Seattle,3.0
15,Sleepless In Seattle,2.0
23,Sleepless In Seattle,2.5
30,Sleepless In Seattle,3.0
36,Sleepless In Seattle,3.0
50,Sleepless In Seattle,3.0
68,Sleepless In Seattle,3.5
86,Sleepless In Seattle,3.0
88,Sleepless In Seattle,3.5
92,Sleepless In Seattle,3.0
93,Sleepless In Seattle,4.0
105,Sleepless In Seattle,3.0
110,Sleepless In Seattle,5.0
111,Sleepless In Seattle,3.0
117,Sleepless In Seattle,5.0
120,Sleepless In Seattle,3.0
121,Sleepless In Seattle,3.0
125,Sleepless In Seattle,4.0
126,Sleepless In Seattle,4.0
127,Sleepless In Seattle,4.0
128,Sleepless In Seattle,5.0
134,Sleepless In Seattle,3.5
150,Sleepless In Seattle,1.5
151,Sleepless In Seattle,3.0
159,Sleepless In Seattle,2.0
160,Sleepless In Seattle,5.0
161,Sleepless In Seattle,3.0
165,Sleepless In Seattle,2.0
172,Sleepless In Seattle,3.0
182,Sleepless In Seattle,5.0
188,Sleepless In Seattle,3.0
192,Sleepless In Seattle,3.0
210,Sleepless In Seattle,3.0
212,Sleepless In Seattle,2.5
213,Sleepless In Seattle,2.0
219,Sleepless In Seattle,4.0
220,Sleepless In Seattle,2.0
232,Sleepless In Seattle,5.0
235,Sleepless In Seattle,3.5
239,Sleepless In Seattle,3.0
246,Sleepless In Seattle,5.0
249,Sleepless In Seattle,3.0
254,Sleepless In Seattle,3.0
268,Sleepless In Seattle,5.0
279,Sleepless In Seattle,4.0
288,Sleepless In Seattle,4.0
292,Sleepless In Seattle,3.5
294,Sleepless In Seattle,4.0
295,Sleepless In Seattle,4.0
302,Sleepless In Seattle,4.0
303,Sleepless In Seattle,3.0
306,Sleepless In Seattle,4.0
311,Sleepless In Seattle,4.0
312,Sleepless In Seattle,3.0
313,Sleepless In Seattle,4.5
327,Sleepless In Seattle,3.0
338,Sleepless In Seattle,3.0
344,Sleepless In Seattle,3.0
345,Sleepless In Seattle,2.5
358,Sleepless In Seattle,3.0
367,Sleepless In Seattle,3.0
369,Sleepless In Seattle,4.0
372,Sleepless In Seattle,4.0
380,Sleepless In Seattle,1.5
381,Sleepless In Seattle,4.0
382,Sleepless In Seattle,3.0
385,Sleepless In Seattle,3.0
390,Sleepless In Seattle,5.0
396,Sleepless In Seattle,3.0
400,Sleepless In Seattle,3.0
402,Sleepless In Seattle,4.5
408,Sleepless In Seattle,3.0
416,Sleepless In Seattle,4.0
422,Sleepless In Seattle,3.0
430,Sleepless In Seattle,2.0
442,Sleepless In Seattle,4.5
452,Sleepless In Seattle,4.0
458,Sleepless In Seattle,4.0
461,Sleepless In Seattle,3.5
462,Sleepless In Seattle,3.0
463,Sleepless In Seattle,3.0
466,Sleepless In Seattle,3.0
468,Sleepless In Seattle,3.0
480,Sleepless In Seattle,3.5
487,Sleepless In Seattle,4.0
493,Sleepless In Seattle,4.0
496,Sleepless In Seattle,5.0
505,Sleepless In Seattle,3.5
508,Sleepless In Seattle,4.0
509,Sleepless In Seattle,3.0
514,Sleepless In Seattle,3.0
516,Sleepless In Seattle,4.0
517,Sleepless In Seattle,4.0
518,Sleepless In Seattle,5.0
520,Sleepless In Seattle,3.0
523,Sleepless In Seattle,5.0
527,Sleepless In Seattle,2.5
534,Sleepless In Seattle,4.0
535,Sleepless In Seattle,3.0
537,Sleepless In Seattle,5.0
547,Sleepless In Seattle,3.0
555,Sleepless In Seattle,2.0
562,Sleepless In Seattle,4.0
564,Sleepless In Seattle,5.0
574,Sleepless In Seattle,3.0
575,Sleepless In Seattle,3.0
580,Sleepless In Seattle,1.5
596,Sleepless In Seattle,3.0
598,Sleepless In Seattle,2.0
602,Sleepless In Seattle,3.0
624,Sleepless In Seattle,3.0
627,Sleepless In Seattle,1.5
629,Sleepless In Seattle,5.0
633,Sleepless In Seattle,3.0
641,Sleepless In Seattle,5.0
649,Sleepless In Seattle,3.0
652,Sleepless In Seattle,4.0
653,Sleepless In Seattle,4.0
654,Sleepless In Seattle,4.0
659,Sleepless In Seattle,3.0
662,Sleepless In Seattle,4.0
665,Sleepless In Seattle,4.0
666,Sleepless In Seattle,1.0
667,Sleepless In Seattle,4.0
2,Threesome,3.0
19,Threesome,3.0
86,Threesome,4.0
110,Threesome,4.0
412,Threesome,2.0
416,Threesome,3.0
487,Threesome,3.0
518,Threesome,2.0
534,Threesome,2.0
564,Threesome,5.0
652,Threesome,5.0
2,The Nightmare Before Christmas,5.0
7,The Nightmare Before Christmas,4.0
15,The Nightmare Before Christmas,2.0
19,The Nightmare Before Christmas,4.0
21,The Nightmare Before Christmas,3.0
22,The Nightmare Before Christmas,5.0
36,The Nightmare Before Christmas,3.0
61,The Nightmare Before Christmas,1.5
